epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
134,3176.63,0.41829,0.44601,0.93046,0.97383,0.97047,0.99012,0.95873,0.22417,0.27196,0.66811,0.0201248,0.00670825,0.0201248,0.00670825,0.0201248,0.00670825,0.0201248,0.00670825
135,3200.28,0.41322,0.43525,0.92716,0.97303,0.97124,0.99016,0.95923,0.21732,0.2675,0.66776,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835,0.0200505,0.0066835
136,3224.08,0.4086,0.45127,0.92483,0.97473,0.97006,0.99003,0.95937,0.21758,0.26837,0.66786,0.0199762,0.00665875,0.0199762,0.00665875,0.0199762,0.00665875,0.0199762,0.00665875
137,3247.7,0.41081,0.439,0.92602,0.97601,0.97017,0.99023,0.95971,0.21877,0.26642,0.66754,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
138,3271.28,0.40679,0.4421,0.92352,0.97611,0.97062,0.99019,0.95976,0.21698,0.26744,0.6669,0.0198277,0.00660925,0.0198277,0.00660925,0.0198277,0.00660925,0.0198277,0.00660925
139,3294.94,0.41035,0.44196,0.92745,0.97435,0.97241,0.99022,0.96063,0.21722,0.26631,0.66587,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845,0.0197535,0.0065845
140,3318.58,0.40921,0.43893,0.9268,0.97486,0.97167,0.99028,0.96082,0.22033,0.26591,0.66563,0.0196793,0.00655975,0.0196793,0.00655975,0.0196793,0.00655975,0.0196793,0.00655975
141,3342.26,0.40722,0.43745,0.92497,0.97605,0.97095,0.99041,0.96133,0.22366,0.26607,0.66533,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
142,3365.87,0.4074,0.44099,0.92505,0.97643,0.97121,0.99051,0.96169,0.22605,0.26634,0.66473,0.0195307,0.00651025,0.0195307,0.00651025,0.0195307,0.00651025,0.0195307,0.00651025
143,3389.47,0.40814,0.44377,0.92564,0.97474,0.97256,0.99047,0.96226,0.22185,0.26716,0.66379,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855,0.0194565,0.0064855
144,3413.11,0.40689,0.43489,0.92706,0.97396,0.97245,0.99045,0.96254,0.2191,0.26725,0.66378,0.0193823,0.00646075,0.0193823,0.00646075,0.0193823,0.00646075,0.0193823,0.00646075
145,3436.51,0.40265,0.43828,0.92595,0.97401,0.97268,0.99041,0.96247,0.21744,0.26724,0.66362,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
146,3460.14,0.39971,0.43382,0.92339,0.97439,0.97273,0.99043,0.96273,0.217,0.26517,0.66355,0.0192337,0.00641125,0.0192337,0.00641125,0.0192337,0.00641125,0.0192337,0.00641125
147,3483.79,0.39999,0.4352,0.92199,0.97497,0.97254,0.99047,0.96298,0.21616,0.26493,0.66351,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865,0.0191595,0.0063865
148,3507.33,0.40222,0.43318,0.92284,0.97471,0.97258,0.99051,0.96359,0.21308,0.26453,0.66273,0.0190853,0.00636175,0.0190853,0.00636175,0.0190853,0.00636175,0.0190853,0.00636175
149,3530.94,0.39815,0.43534,0.92436,0.97533,0.97293,0.99065,0.96408,0.21567,0.26448,0.66233,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
150,3554.51,0.40085,0.42661,0.92461,0.97499,0.97392,0.99067,0.96395,0.21237,0.26361,0.6622,0.0189367,0.00631225,0.0189367,0.00631225,0.0189367,0.00631225,0.0189367,0.00631225
151,3578.37,0.39547,0.42873,0.92011,0.9756,0.97431,0.99084,0.96428,0.2106,0.26157,0.66162,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875,0.0188625,0.0062875
152,3602.08,0.39949,0.43285,0.92165,0.9757,0.97342,0.99088,0.96449,0.20823,0.26093,0.66125,0.0187882,0.00626275,0.0187882,0.00626275,0.0187882,0.00626275,0.0187882,0.00626275
153,3625.64,0.40225,0.43574,0.9216,0.97676,0.97224,0.99091,0.96454,0.20759,0.2608,0.66101,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
154,3649.65,0.39803,0.4328,0.92224,0.97736,0.97242,0.99094,0.96441,0.20921,0.26057,0.66116,0.0186397,0.00621325,0.0186397,0.00621325,0.0186397,0.00621325,0.0186397,0.00621325
155,3673.71,0.40086,0.43453,0.92468,0.97809,0.97183,0.99094,0.9643,0.21066,0.25992,0.66149,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885,0.0185655,0.0061885
156,3697.66,0.39759,0.42777,0.92167,0.97774,0.97138,0.99093,0.96461,0.21113,0.25971,0.66137,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375,0.0184913,0.00616375
157,3721.21,0.39535,0.42946,0.92047,0.97574,0.97255,0.99092,0.96473,0.21355,0.25944,0.66119,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
158,3744.98,0.39524,0.42171,0.9208,0.97601,0.97268,0.99099,0.96496,0.2137,0.25904,0.66133,0.0183427,0.00611425,0.0183427,0.00611425,0.0183427,0.00611425,0.0183427,0.00611425
159,3768.61,0.39519,0.42983,0.9195,0.97598,0.97349,0.99106,0.96515,0.21501,0.25948,0.66097,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895,0.0182685,0.0060895
160,3792.22,0.39894,0.42981,0.92189,0.9758,0.97387,0.9911,0.96533,0.21321,0.26142,0.66031,0.0181942,0.00606475,0.0181942,0.00606475,0.0181942,0.00606475,0.0181942,0.00606475
161,3816.34,0.39344,0.42121,0.92197,0.9766,0.97387,0.9911,0.96562,0.2118,0.25967,0.65994,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
162,3839.92,0.39648,0.42778,0.92259,0.97755,0.97354,0.9912,0.96593,0.21084,0.25843,0.65946,0.0180457,0.00601525,0.0180457,0.00601525,0.0180457,0.00601525,0.0180457,0.00601525
163,3863.66,0.39351,0.42467,0.92157,0.97857,0.97246,0.99122,0.96608,0.2127,0.25692,0.65955,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905,0.0179715,0.0059905
164,3887.07,0.39035,0.42005,0.91934,0.97853,0.97228,0.99122,0.96603,0.20924,0.2546,0.65935,0.0178972,0.00596575,0.0178972,0.00596575,0.0178972,0.00596575,0.0178972,0.00596575
165,3911.06,0.39055,0.42117,0.92072,0.97781,0.97386,0.99127,0.96618,0.20878,0.25293,0.65917,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
166,3934.44,0.38877,0.42366,0.91772,0.977,0.97453,0.99134,0.96657,0.20798,0.25283,0.65874,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625,0.0177488,0.00591625
167,3958.29,0.38906,0.42003,0.919,0.97714,0.97458,0.99134,0.96654,0.20832,0.25294,0.65866,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915,0.0176745,0.0058915
168,3982.04,0.38702,0.42112,0.9192,0.97895,0.97363,0.99137,0.96692,0.2054,0.25146,0.65806,0.0176003,0.00586675,0.0176003,0.00586675,0.0176003,0.00586675,0.0176003,0.00586675
169,4005.8,0.38862,0.42329,0.91834,0.97877,0.97367,0.99139,0.96719,0.20361,0.25059,0.65763,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
170,4029.44,0.38943,0.41877,0.91935,0.97904,0.97363,0.99139,0.96752,0.20275,0.24958,0.65718,0.0174518,0.00581725,0.0174518,0.00581725,0.0174518,0.00581725,0.0174518,0.00581725
171,4053.08,0.38746,0.42044,0.91973,0.97955,0.9734,0.9914,0.96789,0.20184,0.24928,0.65679,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925,0.0173775,0.0057925
172,4076.93,0.38749,0.41799,0.92016,0.97901,0.97408,0.99143,0.96835,0.20096,0.2491,0.65641,0.0173032,0.00576775,0.0173032,0.00576775,0.0173032,0.00576775,0.0173032,0.00576775
173,4100.67,0.38313,0.41957,0.91681,0.97851,0.97485,0.99146,0.96835,0.20052,0.24832,0.65612,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
174,4124.45,0.38195,0.41562,0.91709,0.97805,0.97517,0.99148,0.96865,0.1998,0.24735,0.65564,0.0171547,0.00571825,0.0171547,0.00571825,0.0171547,0.00571825,0.0171547,0.00571825
175,4148.27,0.38363,0.4223,0.91267,0.97855,0.97567,0.99158,0.96897,0.19901,0.24708,0.65514,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935,0.0170805,0.0056935
176,4172.15,0.38106,0.41886,0.91378,0.9783,0.97629,0.99164,0.9691,0.19839,0.24658,0.65483,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875,0.0170063,0.00566875
177,4195.87,0.38276,0.41616,0.91628,0.97887,0.97612,0.99168,0.96935,0.198,0.24665,0.65463,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
178,4219.69,0.37629,0.41031,0.91048,0.97806,0.97679,0.99169,0.9695,0.19892,0.24649,0.6545,0.0168578,0.00561925,0.0168578,0.00561925,0.0168578,0.00561925,0.0168578,0.00561925
179,4243.6,0.38063,0.42041,0.91387,0.97808,0.97724,0.99172,0.9696,0.19944,0.24657,0.6543,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945,0.0167835,0.0055945
180,4267.33,0.37947,0.4099,0.9147,0.97825,0.97742,0.99178,0.96964,0.19916,0.24652,0.65418,0.0167092,0.00556975,0.0167092,0.00556975,0.0167092,0.00556975,0.0167092,0.00556975
181,4291.08,0.38244,0.4187,0.91404,0.97874,0.97734,0.9918,0.96989,0.19876,0.24821,0.65394,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
182,4314.79,0.38297,0.412,0.91772,0.97847,0.97742,0.99184,0.96999,0.19852,0.24884,0.65378,0.0165607,0.00552025,0.0165607,0.00552025,0.0165607,0.00552025,0.0165607,0.00552025
183,4338.58,0.37293,0.40961,0.91338,0.97933,0.97702,0.99189,0.97008,0.19892,0.24905,0.65366,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955,0.0164865,0.0054955
184,4362.38,0.37852,0.40603,0.91597,0.97936,0.97778,0.99192,0.97054,0.19724,0.24758,0.65348,0.0164122,0.00547075,0.0164122,0.00547075,0.0164122,0.00547075,0.0164122,0.00547075
185,4386.21,0.37294,0.40876,0.91106,0.97911,0.97779,0.99197,0.97085,0.19713,0.24708,0.6533,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
186,4409.98,0.37929,0.41396,0.91596,0.97954,0.97765,0.99199,0.97085,0.19704,0.24666,0.65324,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125,0.0162637,0.00542125
187,4433.76,0.37208,0.40955,0.91319,0.97964,0.97787,0.99202,0.97093,0.19648,0.24665,0.65306,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965,0.0161895,0.0053965
188,4457.44,0.3705,0.39797,0.91019,0.97973,0.97787,0.99205,0.97109,0.1959,0.24684,0.65289,0.0161152,0.00537175,0.0161152,0.00537175,0.0161152,0.00537175,0.0161152,0.00537175
189,4481.2,0.37177,0.40272,0.91198,0.98001,0.97841,0.9921,0.97116,0.19494,0.24573,0.65274,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
190,4504.79,0.37498,0.41113,0.91089,0.98015,0.97846,0.99214,0.97134,0.19454,0.24531,0.65245,0.0159668,0.00532225,0.0159668,0.00532225,0.0159668,0.00532225,0.0159668,0.00532225
191,4528.62,0.37519,0.41064,0.91503,0.98002,0.97886,0.99216,0.97161,0.19504,0.24527,0.65232,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975,0.0158925,0.0052975
192,4552.33,0.36942,0.39683,0.90946,0.98041,0.97872,0.9922,0.97173,0.19353,0.24452,0.65213,0.0158182,0.00527275,0.0158182,0.00527275,0.0158182,0.00527275,0.0158182,0.00527275
193,4576.09,0.36885,0.40804,0.91021,0.98046,0.97869,0.99224,0.97186,0.19254,0.24344,0.65191,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
194,4599.93,0.37149,0.40249,0.91026,0.98076,0.9789,0.99225,0.97185,0.19211,0.2426,0.65188,0.0156697,0.00522325,0.0156697,0.00522325,0.0156697,0.00522325,0.0156697,0.00522325
195,4623.58,0.37208,0.40523,0.91227,0.98049,0.97899,0.99224,0.97198,0.19228,0.24144,0.6519,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
196,4647.15,0.36841,0.40503,0.91179,0.98083,0.97877,0.99228,0.97205,0.19163,0.2409,0.65177,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375,0.0155212,0.00517375
197,4671.08,0.36364,0.40128,0.90911,0.98088,0.97887,0.99227,0.97219,0.19117,0.24076,0.65152,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
198,4694.92,0.36787,0.39773,0.91141,0.9813,0.97854,0.99228,0.97235,0.19054,0.24063,0.65139,0.0153727,0.00512425,0.0153727,0.00512425,0.0153727,0.00512425,0.0153727,0.00512425
199,4720.39,0.36493,0.3992,0.90736,0.98152,0.97855,0.99231,0.97233,0.19019,0.24093,0.65131,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
200,4745.76,0.36493,0.39757,0.90761,0.98157,0.97895,0.99235,0.97242,0.19072,0.24192,0.65124,0.0152242,0.00507475,0.0152242,0.00507475,0.0152242,0.00507475,0.0152242,0.00507475
201,4770.16,0.36573,0.40011,0.91025,0.98097,0.97904,0.99236,0.97277,0.19011,0.24184,0.65113,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
202,4794.57,0.36549,0.40016,0.91091,0.98101,0.9792,0.99238,0.9726,0.19038,0.2414,0.65112,0.0150757,0.00502525,0.0150757,0.00502525,0.0150757,0.00502525,0.0150757,0.00502525
203,4819.44,0.36508,0.40118,0.90982,0.98115,0.97933,0.99245,0.97268,0.18947,0.24113,0.65103,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
204,4844.57,0.36855,0.40322,0.91249,0.98141,0.97913,0.99244,0.97287,0.18974,0.24086,0.65089,0.0149273,0.00497575,0.0149273,0.00497575,0.0149273,0.00497575,0.0149273,0.00497575
205,4868.91,0.35882,0.38978,0.90577,0.98141,0.97926,0.99245,0.973,0.1893,0.24035,0.6508,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
206,4893.63,0.36536,0.39868,0.90757,0.98168,0.97949,0.99251,0.97314,0.18935,0.23994,0.65075,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625,0.0147788,0.00492625
207,4918.63,0.36292,0.39792,0.90743,0.98154,0.97931,0.99249,0.97317,0.18839,0.23945,0.65063,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
208,4942.37,0.3625,0.39815,0.90707,0.98129,0.97949,0.9925,0.97343,0.18738,0.23888,0.65049,0.0146303,0.00487675,0.0146303,0.00487675,0.0146303,0.00487675,0.0146303,0.00487675
209,4966.41,0.35913,0.39495,0.90572,0.981,0.98003,0.99252,0.97357,0.18752,0.23867,0.65035,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
210,4991.03,0.35791,0.39165,0.90603,0.98055,0.98063,0.99254,0.97363,0.18719,0.2384,0.65028,0.0144817,0.00482725,0.0144817,0.00482725,0.0144817,0.00482725,0.0144817,0.00482725
211,5015.32,0.35636,0.39559,0.90554,0.9806,0.98081,0.99256,0.97372,0.18725,0.23799,0.65018,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
212,5039.27,0.36046,0.39867,0.90758,0.98072,0.98063,0.99257,0.97376,0.18724,0.23765,0.65001,0.0143333,0.00477775,0.0143333,0.00477775,0.0143333,0.00477775,0.0143333,0.00477775
213,5062.98,0.35871,0.39145,0.90647,0.98063,0.98089,0.99261,0.97389,0.18712,0.23723,0.64991,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
214,5086.79,0.35894,0.38676,0.90726,0.98081,0.98089,0.99262,0.97396,0.18657,0.23701,0.64983,0.0141848,0.00472825,0.0141848,0.00472825,0.0141848,0.00472825,0.0141848,0.00472825
215,5110.63,0.35412,0.38975,0.90721,0.9808,0.98075,0.99262,0.97406,0.18641,0.23683,0.64973,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
216,5134.38,0.35688,0.38996,0.90614,0.98128,0.98062,0.99265,0.97413,0.18637,0.2362,0.64964,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875,0.0140363,0.00467875
217,5158.68,0.34736,0.38611,0.90308,0.98141,0.98053,0.99266,0.97423,0.1866,0.23598,0.64959,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
218,5182.75,0.35066,0.38155,0.90317,0.98146,0.98058,0.99267,0.97433,0.18577,0.2354,0.64943,0.0138878,0.00462925,0.0138878,0.00462925,0.0138878,0.00462925,0.0138878,0.00462925
219,5206.18,0.35212,0.38532,0.90277,0.98154,0.98044,0.99268,0.97439,0.1861,0.23526,0.64934,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
220,5229.94,0.34938,0.38546,0.90393,0.98163,0.98053,0.99269,0.97463,0.18612,0.235,0.64921,0.0137392,0.00457975,0.0137392,0.00457975,0.0137392,0.00457975,0.0137392,0.00457975
221,5253.96,0.34936,0.38438,0.90107,0.9815,0.98067,0.9927,0.97472,0.18582,0.23444,0.64911,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
222,5278.1,0.3516,0.38664,0.90431,0.9815,0.98058,0.99272,0.97469,0.18535,0.23413,0.64899,0.0135908,0.00453025,0.0135908,0.00453025,0.0135908,0.00453025,0.0135908,0.00453025
223,5301.62,0.35042,0.38547,0.90272,0.98177,0.98076,0.99274,0.97482,0.18533,0.23409,0.64888,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
224,5325.44,0.3514,0.38415,0.9043,0.9818,0.98071,0.99275,0.97489,0.18486,0.23379,0.64877,0.0134422,0.00448075,0.0134422,0.00448075,0.0134422,0.00448075,0.0134422,0.00448075
225,5349.33,0.35439,0.3864,0.90816,0.98172,0.98107,0.99276,0.97487,0.18441,0.2334,0.64873,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
226,5373.96,0.34898,0.38465,0.90525,0.98193,0.98102,0.99278,0.97497,0.18406,0.23289,0.6486,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125,0.0132938,0.00443125
227,5399.01,0.34943,0.38573,0.90223,0.98172,0.98125,0.99279,0.97503,0.18335,0.23261,0.64846,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
228,5423.44,0.34656,0.37889,0.90157,0.98207,0.98107,0.9928,0.97529,inf,0.23235,0.64838,0.0131452,0.00438175,0.0131452,0.00438175,0.0131452,0.00438175,0.0131452,0.00438175
229,5447.36,0.34433,0.38475,0.90376,0.98195,0.9813,0.99282,0.97542,inf,0.232,0.64827,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
230,5471.12,0.3471,0.37687,0.90253,0.98199,0.98156,0.99283,0.97543,inf,0.23167,0.64821,0.0129967,0.00433225,0.0129967,0.00433225,0.0129967,0.00433225,0.0129967,0.00433225
231,5495.02,0.34889,0.38226,0.90256,0.98199,0.9817,0.99285,0.97556,inf,0.23127,0.64814,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
232,5518.64,0.35145,0.38375,0.90444,0.98221,0.98183,0.99288,0.9757,inf,0.23089,0.64803,0.0128483,0.00428275,0.0128483,0.00428275,0.0128483,0.00428275,0.0128483,0.00428275
233,5542.45,0.34494,0.37704,0.9003,0.98173,0.98206,0.99287,0.9758,0.18246,0.23054,0.64788,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
234,5566.51,0.34638,0.38318,0.90359,0.98208,0.98201,0.9929,0.9759,0.18227,0.23025,0.64775,0.0126997,0.00423325,0.0126997,0.00423325,0.0126997,0.00423325,0.0126997,0.00423325
235,5590.18,0.34325,0.38044,0.90189,0.98232,0.98203,0.99292,0.97599,0.18184,0.22958,0.64767,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
236,5614.08,0.3435,0.3765,0.90105,0.98206,0.98235,0.99294,0.9761,0.18106,0.22911,0.64751,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375,0.0125512,0.00418375
237,5638.58,0.34435,0.37978,0.90044,0.98209,0.98237,0.99294,0.97609,0.18092,0.2288,0.64743,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
238,5663.5,0.34354,0.37555,0.9002,0.98219,0.98231,0.99295,0.97624,0.18062,0.22847,0.6473,0.0124027,0.00413425,0.0124027,0.00413425,0.0124027,0.00413425,0.0124027,0.00413425
239,5687.23,0.33703,0.37407,0.89946,0.98197,0.98287,0.99298,0.97629,0.18038,0.22829,0.64718,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
240,5713.48,0.34251,0.37299,0.89977,0.98192,0.98269,0.99299,0.97636,0.18026,0.22814,0.64713,0.0122542,0.00408475,0.0122542,0.00408475,0.0122542,0.00408475,0.0122542,0.00408475
241,5737.32,0.33997,0.36675,0.89928,0.98183,0.98278,0.993,0.97641,0.18005,0.228,0.64707,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
242,5761.13,0.3383,0.37263,0.8997,0.98199,0.98276,0.99302,0.97646,0.17941,0.22776,0.64692,0.0121057,0.00403525,0.0121057,0.00403525,0.0121057,0.00403525,0.0121057,0.00403525
243,5784.93,0.33943,0.37662,0.90072,0.98219,0.98287,0.99303,0.97647,0.17976,0.22768,0.64682,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
244,5808.66,0.34274,0.37578,0.90167,0.98231,0.98289,0.99304,0.97657,0.18005,0.22738,0.64679,0.0119572,0.00398575,0.0119572,0.00398575,0.0119572,0.00398575,0.0119572,0.00398575
245,5832.43,0.33262,0.37124,0.89514,0.98221,0.98319,0.99305,0.97666,0.18,0.22728,0.64666,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
246,5856.09,0.33614,0.37275,0.89719,0.9821,0.98321,0.99306,0.97674,0.17992,0.22701,0.64657,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625,0.0118087,0.00393625
247,5879.84,0.33622,0.36964,0.89774,0.98221,0.98301,0.99306,0.97685,0.17995,0.22674,0.64649,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115,0.0117345,0.0039115
248,5903.62,0.33565,0.3706,0.89871,0.98216,0.98305,0.99308,0.97693,0.17996,0.22649,0.64641,0.0116602,0.00388675,0.0116602,0.00388675,0.0116602,0.00388675,0.0116602,0.00388675
249,5927.37,0.33909,0.37101,0.89931,0.98269,0.98287,0.99309,0.97705,0.17973,0.22623,0.64632,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
250,5951.03,0.33083,0.36882,0.89596,0.98269,0.9831,0.99312,0.97716,0.17949,0.22601,0.64616,0.0115117,0.00383725,0.0115117,0.00383725,0.0115117,0.00383725,0.0115117,0.00383725
251,5974.81,0.3325,0.36337,0.89493,0.98279,0.98332,0.99312,0.97719,0.17912,0.22548,0.64607,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125,0.0114375,0.0038125
252,5998.6,0.33155,0.37137,0.89723,0.98266,0.98359,0.99313,0.9772,0.17855,0.22522,0.64596,0.0113633,0.00378775,0.0113633,0.00378775,0.0113633,0.00378775,0.0113633,0.00378775
253,6022.39,0.33254,0.36756,0.89506,0.98254,0.98391,0.99315,0.9773,0.17839,0.22505,0.64588,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
254,6046.21,0.33073,0.37438,0.89516,0.98234,0.98388,0.99316,0.97733,0.17801,0.22478,0.64572,0.0112148,0.00373825,0.0112148,0.00373825,0.0112148,0.00373825,0.0112148,0.00373825
255,6070,0.3239,0.3649,0.89424,0.9823,0.98406,0.99318,0.97738,0.1776,0.22457,0.64561,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135,0.0111405,0.0037135
256,6093.82,0.32158,0.36235,0.89078,0.98221,0.98411,0.99318,0.97747,0.17717,0.22452,0.64551,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875,0.0110663,0.00368875
257,6117.61,0.32418,0.35493,0.89292,0.98263,0.98391,0.99319,0.97751,0.17707,0.22425,0.6454,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
258,6141.43,0.32762,0.36461,0.89319,0.98257,0.98438,0.99321,0.97755,0.17645,0.2238,0.64527,0.0109178,0.00363925,0.0109178,0.00363925,0.0109178,0.00363925,0.0109178,0.00363925
259,6165.19,0.32051,0.36021,0.892,0.98253,0.98451,0.99322,0.9776,0.17634,0.22352,0.64522,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
260,6189.02,0.32779,0.36065,0.89561,0.98261,0.98463,0.99323,0.9777,0.17618,0.22322,0.64514,0.0107693,0.00358975,0.0107693,0.00358975,0.0107693,0.00358975,0.0107693,0.00358975
261,6212.75,0.32908,0.36275,0.89524,0.98289,0.98445,0.99324,0.97784,0.17553,0.22263,0.64507,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
262,6236.48,0.32513,0.35882,0.89357,0.98277,0.9844,0.99325,0.97798,0.17511,0.22207,0.64503,0.0106207,0.00354025,0.0106207,0.00354025,0.0106207,0.00354025,0.0106207,0.00354025
263,6260.18,0.32334,0.3553,0.89421,0.98288,0.98437,0.99326,0.978,0.17447,0.22144,0.64499,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
264,6283.88,0.32427,0.36629,0.89404,0.98316,0.98413,0.99327,0.97802,0.17417,0.22117,0.64492,0.0104723,0.00349075,0.0104723,0.00349075,0.0104723,0.00349075,0.0104723,0.00349075
265,6307.59,0.31799,0.36153,0.89244,0.98273,0.98454,0.99327,0.97803,0.17408,0.22103,0.64488,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
266,6331.34,0.32134,0.35496,0.89209,0.98293,0.98455,0.99328,0.97804,0.17381,0.22064,0.64481,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125,0.0103237,0.00344125
267,6355.04,0.32546,0.36039,0.89459,0.98297,0.98474,0.99329,0.97813,0.17341,0.22035,0.64476,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
