epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
262,6446.56,0.33971,0.37008,0.89981,0.98287,0.98581,0.99343,0.97772,0.15878,0.21202,0.6521,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322,0.0144966,0.0048322
263,6471.06,0.33649,0.37173,0.89813,0.98329,0.98558,0.99344,0.97773,0.15852,0.2119,0.652,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
264,6495.91,0.33451,0.36984,0.89684,0.98333,0.98549,0.99344,0.97782,0.15841,0.21168,0.65189,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926,0.0143778,0.0047926
265,6521.47,0.33524,0.37182,0.89722,0.98422,0.98458,0.99346,0.97791,0.15854,0.21153,0.6518,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
266,6546.33,0.33467,0.36602,0.89738,0.98422,0.98458,0.99346,0.97808,0.15866,0.21112,0.65172,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
267,6571.08,0.3333,0.37351,0.89485,0.98393,0.98526,0.99348,0.97806,0.15863,0.21093,0.6516,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
268,6596.74,0.33524,0.36922,0.89698,0.98449,0.98498,0.99349,0.97822,0.15841,0.21043,0.65159,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134,0.0141402,0.0047134
269,6621.59,0.33958,0.37141,0.90164,0.98449,0.98494,0.9935,0.9782,0.15818,0.21016,0.65151,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
270,6646.21,0.33323,0.36507,0.89831,0.98428,0.98512,0.99351,0.97839,0.15805,0.21004,0.65145,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738,0.0140214,0.0046738
271,6671.23,0.33664,0.3769,0.90014,0.98411,0.98531,0.99352,0.97843,0.15815,0.20968,0.65134,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
272,6695.87,0.33148,0.36211,0.89748,0.9842,0.98531,0.99352,0.97839,0.15803,0.20931,0.65134,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342,0.0139026,0.0046342
273,6720.39,0.32862,0.35999,0.89435,0.98399,0.98549,0.99353,0.97836,0.15778,0.20897,0.6513,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
274,6746.16,0.33312,0.36684,0.89702,0.98442,0.98548,0.99354,0.97848,0.1574,0.20855,0.65119,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946,0.0137838,0.0045946
275,6770.8,0.33186,0.36704,0.89525,0.98399,0.98571,0.99356,0.97847,0.15721,0.2081,0.65114,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
276,6795.71,0.32571,0.35656,0.89729,0.98421,0.98562,0.99356,0.97863,0.157,0.20763,0.6511,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
277,6820.5,0.32992,0.36287,0.8938,0.98429,0.98549,0.99358,0.97862,0.15646,0.20719,0.65101,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
278,6845.66,0.3342,0.36863,0.89691,0.98429,0.98553,0.99354,0.97866,0.15599,0.20675,0.65095,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154,0.0135462,0.0045154
279,6870.12,0.32458,0.35472,0.8938,0.9843,0.98562,0.99355,0.97875,0.15575,0.2062,0.6509,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
280,6894.91,0.32735,0.35917,0.89498,0.98482,0.98553,0.99359,0.97882,0.15556,0.2061,0.65086,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758,0.0134274,0.0044758
281,6919.5,0.32705,0.36251,0.89548,0.98452,0.98576,0.9936,0.97886,0.15557,0.20593,0.65074,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
282,6943.5,0.3242,0.36112,0.89042,0.98422,0.98598,0.99361,0.97893,0.15533,0.20581,0.65069,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362,0.0133086,0.0044362
283,6967.76,0.32329,0.35738,0.89268,0.98479,0.9858,0.99363,0.97899,0.15475,0.20531,0.65056,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
284,6992.11,0.32876,0.36401,0.89539,0.98439,0.98585,0.9936,0.97905,0.15417,0.20483,0.65049,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966,0.0131898,0.0043966
285,7016.66,0.33099,0.3535,0.89564,0.98482,0.98566,0.9936,0.97909,0.15395,0.20453,0.65041,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
286,7041.21,0.32299,0.35985,0.89492,0.98448,0.9858,0.99361,0.97916,0.15347,0.20426,0.6503,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
287,7065.89,0.32297,0.3529,0.89043,0.98405,0.98603,0.99363,0.97942,0.15307,0.20386,0.6503,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
288,7089.66,0.32605,0.35662,0.89374,0.98371,0.98648,0.99363,0.97945,0.15263,0.20345,0.65022,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174,0.0129522,0.0043174
289,7114.13,0.32205,0.35369,0.89217,0.98382,0.98652,0.99368,0.97956,0.1524,0.20321,0.65016,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
290,7138.69,0.32238,0.35599,0.89108,0.98382,0.98643,0.99365,0.9797,0.15209,0.20291,0.6501,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778,0.0128334,0.0042778
291,7163.38,0.3232,0.35491,0.8912,0.98378,0.98675,0.99367,0.97977,0.1517,0.20257,0.64994,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
292,7187.79,0.32331,0.357,0.89193,0.98422,0.98666,0.99368,0.97986,0.15146,0.20229,0.6499,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382,0.0127146,0.0042382
293,7212.23,0.3191,0.35539,0.89357,0.98436,0.98675,0.99369,0.97986,0.15126,0.2023,0.64981,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
294,7236.3,0.32767,0.36034,0.89591,0.98427,0.98679,0.99371,0.97995,0.15102,0.20211,0.64971,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986,0.0125958,0.0041986
295,7260.25,0.32026,0.35327,0.89279,0.98427,0.98684,0.99373,0.9801,0.15069,0.20174,0.64963,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
296,7284.45,0.31894,0.35284,0.88986,0.98457,0.98684,0.99373,0.98014,0.15047,0.20144,0.64957,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
297,7308.48,0.31839,0.34976,0.88971,0.98388,0.98739,0.99374,0.98016,0.15017,0.20104,0.64952,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
298,7332.72,0.32711,0.3586,0.8944,0.98398,0.98766,0.99374,0.98019,0.14973,0.20077,0.64952,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194,0.0123582,0.0041194
299,7357.46,0.31636,0.35108,0.88887,0.98406,0.98775,0.99374,0.98021,0.14919,0.20023,0.64944,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
300,7381.66,0.32025,0.34876,0.89067,0.98426,0.98747,0.99374,0.98026,0.14909,0.20007,0.64942,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798,0.0122394,0.0040798
301,7406.01,0.31681,0.34681,0.89106,0.98466,0.98756,0.99376,0.98033,0.14913,0.19988,0.6494,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
302,7430.43,0.31657,0.34743,0.88853,0.98543,0.98675,0.99377,0.98031,0.14888,0.19956,0.64934,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402,0.0121206,0.0040402
303,7454.74,0.31637,0.34734,0.88849,0.98613,0.98621,0.99377,0.98037,0.14842,0.19931,0.64923,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
304,7479.13,0.31718,0.35095,0.89138,0.98551,0.98692,0.99379,0.98041,0.14787,0.19906,0.64917,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006,0.0120018,0.0040006
305,7503.63,0.31563,0.35266,0.89004,0.98561,0.98675,0.99379,0.98042,0.14777,0.19882,0.64913,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
306,7528.26,0.31687,0.35167,0.89004,0.98613,0.98666,0.9938,0.98043,0.14765,0.19863,0.64908,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
307,7552.39,0.31616,0.3541,0.89158,0.98535,0.98728,0.99381,0.98052,0.14769,0.19845,0.64905,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
308,7577.08,0.30839,0.34202,0.887,0.98668,0.98642,0.99382,0.98055,0.14752,0.19845,0.64897,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214,0.0117642,0.0039214
309,7601.64,0.31016,0.3457,0.88657,0.98644,0.98666,0.99383,0.98068,0.1473,0.19824,0.6489,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
310,7626.67,0.31322,0.34954,0.89185,0.98688,0.98639,0.99384,0.9808,0.14724,0.19824,0.64881,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818,0.0116454,0.0038818
311,7651.02,0.31278,0.3365,0.88857,0.98712,0.98619,0.99385,0.98085,0.14724,0.19806,0.64875,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
312,7675.09,0.31241,0.3426,0.88883,0.9869,0.9867,0.99386,0.98093,0.14734,0.19825,0.6487,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422,0.0115266,0.0038422
313,7699.47,0.31224,0.34687,0.88871,0.9871,0.98639,0.99387,0.98104,0.14715,0.19815,0.64859,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
314,7723.95,0.30865,0.34457,0.88764,0.98724,0.98661,0.99388,0.98111,0.14706,0.19786,0.64856,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026,0.0114078,0.0038026
315,7748.45,0.31128,0.33914,0.89098,0.98751,0.98657,0.99389,0.98119,0.14691,0.19771,0.6485,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
316,7773.03,0.30684,0.33554,0.88499,0.98755,0.98657,0.99391,0.9813,0.14687,0.19768,0.64846,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
317,7797.32,0.3174,0.34883,0.89183,0.98803,0.98639,0.99391,0.98136,0.147,0.19748,0.64839,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
318,7822.06,0.30544,0.34494,0.88548,0.9879,0.98661,0.99392,0.98148,0.14671,0.19735,0.64834,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234,0.0111702,0.0037234
319,7846.21,0.30721,0.33831,0.88563,0.98764,0.98679,0.99393,0.98162,0.1467,0.19696,0.64823,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
320,7870.52,0.30765,0.33758,0.88641,0.98764,0.9867,0.99395,0.98162,0.14666,0.19685,0.64818,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838,0.0110514,0.0036838
321,7894.82,0.30805,0.33573,0.88608,0.98764,0.9867,0.99396,0.98173,0.14666,0.19655,0.64814,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
322,7919.12,0.30519,0.33199,0.88422,0.98793,0.98664,0.99396,0.98174,0.14668,0.19649,0.64807,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442,0.0109326,0.0036442
323,7943.72,0.30476,0.3377,0.8861,0.98798,0.98664,0.99397,0.98181,0.14669,0.19631,0.64803,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
324,7967.87,0.30618,0.33671,0.88649,0.98792,0.98697,0.99398,0.98187,0.14649,0.19604,0.64797,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046,0.0108138,0.0036046
325,7992.31,0.30331,0.33188,0.88529,0.98788,0.98707,0.99398,0.98195,0.14651,0.19598,0.64788,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
326,8016.37,0.29882,0.33053,0.88338,0.98783,0.98702,0.99399,0.98195,0.14643,0.19578,0.64784,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
327,8040.93,0.30403,0.33573,0.88612,0.9877,0.98738,0.99401,0.98205,0.14645,0.19539,0.64779,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
328,8065.18,0.29907,0.32945,0.88252,0.9879,0.98736,0.99402,0.9821,0.14634,0.19508,0.6477,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254,0.0105762,0.0035254
329,8090.02,0.30185,0.3384,0.88349,0.98796,0.98729,0.99402,0.98213,0.14632,0.19503,0.64764,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
330,8115.08,0.29995,0.32965,0.88319,0.98777,0.98759,0.99403,0.98216,0.14621,0.19476,0.64761,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858,0.0104574,0.0034858
331,8139.34,0.29884,0.33166,0.88433,0.98787,0.9877,0.99404,0.98218,0.14626,0.19485,0.64754,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
332,8163.71,0.3028,0.33725,0.88488,0.98791,0.98795,0.99404,0.9822,0.14612,0.19463,0.64749,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462,0.0103386,0.0034462
333,8188.76,0.30553,0.33484,0.88644,0.98765,0.98823,0.99404,0.98226,0.14616,0.19454,0.64742,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
334,8214.12,0.29942,0.33341,0.88421,0.98791,0.98805,0.99405,0.98236,0.14604,0.19416,0.64731,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066,0.0102198,0.0034066
335,8238.82,0.30292,0.33138,0.8854,0.98766,0.98837,0.99407,0.98239,0.14588,0.19383,0.64724,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
336,8264.23,0.2986,0.33112,0.88334,0.98775,0.9885,0.99408,0.98245,0.14565,0.19361,0.64708,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
337,8288.77,0.29797,0.32498,0.8826,0.98788,0.98833,0.99408,0.98253,0.14546,0.19348,0.647,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
338,8313.52,0.2959,0.3315,0.88234,0.98775,0.98851,0.99409,0.98261,0.14539,0.19339,0.64687,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274,0.0099822,0.0033274
339,8338.1,0.30293,0.33259,0.88458,0.98784,0.98851,0.9941,0.98261,0.14516,0.19333,0.6468,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
340,8362.92,0.29784,0.32589,0.88555,0.98797,0.98855,0.99411,0.98264,0.14512,0.19311,0.64672,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878,0.0098634,0.0032878
341,8387.39,0.29567,0.32985,0.8811,0.98798,0.98909,0.99412,0.9827,0.14505,0.19289,0.64664,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
342,8411.97,0.2923,0.32831,0.88134,0.98807,0.98909,0.99413,0.9827,0.14496,0.19272,0.64652,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482,0.0097446,0.0032482
343,8436.75,0.28885,0.32567,0.88015,0.98781,0.98923,0.99414,0.98277,0.14488,0.19252,0.64644,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
344,8461.72,0.29491,0.32647,0.88359,0.98777,0.9895,0.99415,0.98276,0.1449,0.19256,0.64635,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086,0.0096258,0.0032086
345,8486.38,0.29517,0.32439,0.88333,0.98755,0.98973,0.99415,0.98284,0.14488,0.19261,0.64628,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
346,8511.19,0.29044,0.32351,0.88064,0.98773,0.98982,0.99416,0.98289,0.14477,0.19256,0.64617,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
347,8535.79,0.29344,0.3229,0.8841,0.98756,0.99009,0.99416,0.98289,0.14472,0.1926,0.64612,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
348,8560.25,0.28841,0.32124,0.88108,0.98761,0.99037,0.99417,0.98293,0.14482,0.19269,0.64606,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294,0.0093882,0.0031294
349,8585.2,0.28974,0.3226,0.87989,0.98765,0.99058,0.99418,0.98291,0.14493,0.19275,0.646,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
350,8610.09,0.296,0.32628,0.88225,0.98792,0.99041,0.99418,0.98292,0.14497,0.19278,0.64594,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898,0.0092694,0.0030898
351,8634.96,0.29353,0.32457,0.88319,0.98787,0.99031,0.99417,0.98296,0.14487,0.19247,0.6459,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
352,8659.58,0.28826,0.31984,0.87896,0.98779,0.99028,0.99418,0.98296,0.14482,0.1925,0.64582,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502,0.0091506,0.0030502
353,8684.27,0.29074,0.31874,0.88173,0.98783,0.99023,0.99419,0.98301,0.14481,0.19243,0.64579,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
354,8708.97,0.29008,0.32236,0.88206,0.98782,0.99022,0.99418,0.98302,0.1448,0.19229,0.64574,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106,0.0090318,0.0030106
355,8734,0.28767,0.32192,0.88008,0.98783,0.99014,0.99419,0.98322,0.14453,0.19215,0.64566,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
356,8758.97,0.28675,0.31624,0.87806,0.98817,0.98986,0.99419,0.98307,0.14471,0.19226,0.64564,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
357,8783.83,0.28857,0.32216,0.87914,0.9883,0.98981,0.99419,0.9831,0.14466,0.19237,0.64559,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
358,8809.42,0.28988,0.31733,0.88043,0.98831,0.98973,0.99419,0.98331,0.14469,0.19221,0.64551,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314,0.0087942,0.0029314
359,8834.57,0.2896,0.31815,0.88171,0.98822,0.98982,0.9942,0.98332,0.14469,0.19214,0.64548,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
360,8859.83,0.28651,0.31895,0.88077,0.98818,0.98991,0.9942,0.98336,0.14461,0.19216,0.64544,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918,0.0086754,0.0028918
361,8884.95,0.28895,0.30965,0.87927,0.98813,0.99004,0.9942,0.98335,0.14475,0.19217,0.6454,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
362,8909.78,0.28489,0.31195,0.87683,0.98801,0.99014,0.99421,0.98338,0.14478,0.19216,0.64533,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522,0.0085566,0.0028522
363,8934.44,0.28292,0.31584,0.87945,0.98817,0.99013,0.99421,0.98331,0.14493,0.19215,0.6453,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
364,8959.47,0.28642,0.31434,0.88101,0.98834,0.98995,0.99421,0.98331,0.14492,0.19223,0.64531,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126,0.0084378,0.0028126
365,8984.27,0.28585,0.31684,0.88107,0.98852,0.98973,0.99421,0.98336,0.14483,0.1922,0.6452,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
366,9008.91,0.28187,0.31396,0.87704,0.98865,0.9899,0.99422,0.98339,0.14492,0.19239,0.64518,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
367,9034.68,0.27651,0.31008,0.87586,0.9887,0.98988,0.99423,0.9834,0.14483,0.19211,0.64513,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
368,9059.64,0.28838,0.31669,0.88103,0.98861,0.98995,0.99423,0.98346,0.14498,0.19209,0.64515,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334,0.0082002,0.0027334
369,9084.16,0.28105,0.30884,0.87792,0.98879,0.98991,0.99423,0.98342,0.14499,0.19208,0.64515,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
370,9109.23,0.27999,0.31248,0.87456,0.98875,0.9899,0.99424,0.98348,0.14498,0.19218,0.64516,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938,0.0080814,0.0026938
371,9133.99,0.28286,0.31265,0.87694,0.98888,0.98973,0.99424,0.98348,0.14501,0.19228,0.64512,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
372,9158.94,0.28333,0.3077,0.87808,0.98888,0.98991,0.99425,0.98351,0.14491,0.19211,0.64508,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542,0.0079626,0.0026542
373,9184.61,0.27829,0.31077,0.87692,0.98901,0.98986,0.99425,0.98352,0.1449,0.19215,0.64503,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
374,9209.7,0.2747,0.30376,0.8748,0.98897,0.99,0.99426,0.98372,0.14466,0.19201,0.64496,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146,0.0078438,0.0026146
375,9234.46,0.28459,0.31419,0.8785,0.98936,0.9896,0.99426,0.98373,0.14463,0.192,0.64495,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
376,9259.27,0.27964,0.30828,0.87525,0.98932,0.98959,0.99425,0.98375,0.14455,0.19192,0.64491,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
377,9284.04,0.28008,0.30695,0.87718,0.98959,0.98941,0.99426,0.98378,0.14441,0.1917,0.64484,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
378,9309.34,0.27911,0.30856,0.87525,0.98968,0.98954,0.99427,0.98385,0.14421,0.19153,0.6447,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354,0.0076062,0.0025354
379,9333.89,0.27501,0.30847,0.8733,0.9899,0.98945,0.99427,0.98394,0.1441,0.19105,0.64465,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
380,9359.22,0.27375,0.30413,0.87405,0.98989,0.98935,0.99427,0.98397,0.14402,0.19103,0.64455,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958,0.0074874,0.0024958
381,9384.43,0.27362,0.30299,0.87576,0.9899,0.98936,0.99428,0.98401,0.14416,0.19099,0.64451,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
382,9408.97,0.27573,0.30472,0.87716,0.98995,0.98941,0.99428,0.98415,0.14409,0.19071,0.6444,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562,0.0073686,0.0024562
383,9434.44,0.27556,0.30985,0.87742,0.98995,0.98941,0.99428,0.98426,0.14388,0.19045,0.64434,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
384,9460.07,0.27137,0.30094,0.87557,0.99014,0.98945,0.99429,0.98431,0.1435,0.19023,0.64427,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166,0.0072498,0.0024166
385,9485.06,0.27246,0.30423,0.87355,0.99005,0.98941,0.99431,0.98433,0.14341,0.19006,0.64425,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
386,9510.08,0.26966,0.2977,0.87128,0.99029,0.98945,0.99431,0.98439,0.14335,0.18985,0.64421,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
387,9534.79,0.27528,0.29865,0.87491,0.99027,0.98923,0.99431,0.98448,0.14317,0.1897,0.64418,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
388,9559.72,0.27466,0.30526,0.87577,0.99052,0.98922,0.99431,0.98458,0.14325,0.18977,0.64417,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374,0.0070122,0.0023374
389,9584.47,0.27214,0.30301,0.87279,0.99052,0.98904,0.99431,0.9847,0.14333,0.18977,0.64413,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
390,9609.18,0.27142,0.30066,0.87458,0.99062,0.98905,0.99431,0.98465,0.14353,0.18983,0.6441,0.0068934,0.0022978,0.0068934,0.0022978,0.0068934,0.0022978,0.0068934,0.0022978
391,9633.78,0.27419,0.3029,0.87488,0.9907,0.98878,0.99431,0.98475,0.1436,0.18978,0.64409,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
392,9658.6,0.27105,0.30197,0.87392,0.99052,0.98896,0.99432,0.98483,0.14381,0.18965,0.64411,0.0067746,0.0022582,0.0067746,0.0022582,0.0067746,0.0022582,0.0067746,0.0022582
393,9684.39,0.26775,0.29533,0.8726,0.99065,0.98895,0.99433,0.98483,0.14377,0.18944,0.64407,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384,0.0067152,0.0022384
394,9708.81,0.27126,0.30054,0.87388,0.99038,0.98887,0.99432,0.98479,0.14375,0.18937,0.64407,0.0066558,0.0022186,0.0066558,0.0022186,0.0066558,0.0022186,0.0066558,0.0022186
