epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
142,2834.07,0.34528,0.39231,0.90382,0.97821,0.97801,0.99212,0.97045,0.17655,0.20118,0.6142,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,2853.46,0.3399,0.39365,0.8981,0.97654,0.97696,0.99202,0.9701,0.17099,0.2004,0.61368,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,2872.44,0.34672,0.39589,0.90113,0.97994,0.9751,0.99219,0.96976,0.17252,0.19792,0.61416,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,2891.47,0.34277,0.40522,0.90207,0.98087,0.97445,0.99203,0.97043,0.17383,0.20148,0.61218,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,2910.61,0.33669,0.38743,0.89765,0.97834,0.97679,0.99192,0.97048,0.16506,0.1996,0.61059,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,2929.9,0.33881,0.38865,0.89925,0.98084,0.97608,0.99205,0.97149,0.1677,0.19949,0.61014,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,2949,0.33987,0.39181,0.90129,0.98078,0.97543,0.99216,0.97188,0.16484,0.19646,0.60737,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,2968.75,0.3428,0.39577,0.90212,0.98202,0.97505,0.99224,0.97142,0.16008,0.19238,0.60789,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,2987.95,0.34206,0.39375,0.89842,0.98055,0.97628,0.99221,0.9715,0.16026,0.19052,0.60764,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,3007.16,0.35176,0.395,0.9051,0.98018,0.97642,0.99202,0.9716,0.16162,0.19256,0.60748,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,3026.65,0.33318,0.38444,0.89624,0.98053,0.97737,0.99208,0.9715,0.15864,0.19407,0.60707,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,3046.26,0.33912,0.39575,0.89956,0.98089,0.97759,0.99219,0.97245,0.15559,0.19113,0.60618,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,3065.67,0.33495,0.38346,0.89765,0.98099,0.97734,0.99224,0.97275,0.15299,0.18978,0.60522,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,3085.33,0.33423,0.38852,0.89819,0.97972,0.97766,0.99222,0.97344,0.15349,0.1926,0.60559,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,3104.69,0.33773,0.38322,0.89969,0.98049,0.97721,0.99224,0.97332,0.15717,0.19476,0.60659,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,3123.82,0.33732,0.38796,0.89871,0.98294,0.97467,0.99225,0.97312,0.15863,0.19616,0.60656,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,3143.11,0.34048,0.38663,0.90218,0.98052,0.97707,0.99234,0.97414,0.15665,0.19332,0.60542,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,3162.58,0.33131,0.38619,0.89565,0.9811,0.97767,0.99253,0.97449,0.15393,0.19066,0.60484,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,3181.74,0.3337,0.37363,0.8982,0.98256,0.97728,0.99259,0.97458,0.15543,0.18927,0.60453,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,3200.91,0.32926,0.37796,0.89361,0.98374,0.97737,0.99256,0.97518,0.15541,0.18694,0.60425,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,3220.14,0.33429,0.38,0.89851,0.98395,0.97641,0.99256,0.97467,0.15715,0.18879,0.60511,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,3238.95,0.3266,0.37651,0.89376,0.98489,0.97705,0.99275,0.97525,0.15654,0.18732,0.60456,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,3258.09,0.31973,0.37288,0.8897,0.98403,0.97697,0.99281,0.97549,0.15669,0.18791,0.60418,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,3277.43,0.32687,0.36995,0.89389,0.98538,0.97647,0.99286,0.97561,0.15714,0.18697,0.60361,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,3296.67,0.32031,0.36941,0.89097,0.98306,0.97933,0.99291,0.97593,0.15379,0.18286,0.60314,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,3315.61,0.32906,0.37794,0.89666,0.98195,0.9796,0.99281,0.97485,0.15468,0.18568,0.60457,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,3334.7,0.3273,0.37788,0.8908,0.98361,0.97868,0.99285,0.97486,0.15145,0.18383,0.60416,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,3353.71,0.31656,0.37107,0.88934,0.98422,0.9801,0.99302,0.97538,0.15072,0.18045,0.60409,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,3372.6,0.3208,0.37312,0.8916,0.98241,0.98056,0.99294,0.97572,0.15161,0.18048,0.6038,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,3391.84,0.32273,0.37197,0.8945,0.98309,0.979,0.99293,0.97619,0.15212,0.17946,0.60379,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,3411.14,0.32083,0.37267,0.89334,0.98079,0.98088,0.99292,0.97662,0.15139,0.1815,0.60321,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,3430.44,0.32048,0.36707,0.89295,0.9835,0.97951,0.99297,0.97689,0.15234,0.18431,0.60317,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,3449.5,0.32473,0.36609,0.89757,0.98387,0.98151,0.99307,0.97753,0.14923,0.18062,0.60215,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,3468.31,0.31502,0.37214,0.88822,0.98332,0.98147,0.99317,0.97794,0.1474,0.17682,0.60117,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,3487.19,0.31394,0.36398,0.88673,0.98372,0.98146,0.99328,0.97832,0.14727,0.17517,0.60003,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,3505.99,0.31474,0.36583,0.88949,0.98288,0.98147,0.9933,0.97849,0.14631,0.17339,0.60002,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,3524.91,0.31794,0.36364,0.89409,0.9836,0.98251,0.99329,0.97861,0.1439,0.17181,0.59982,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,3543.64,0.31027,0.36079,0.88845,0.98245,0.98288,0.99329,0.97897,0.14179,0.17136,0.59903,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,3562.45,0.31323,0.36456,0.88986,0.98369,0.98198,0.99329,0.97917,0.13927,0.17032,0.59849,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,3581.44,0.31326,0.36546,0.88817,0.98326,0.98252,0.9933,0.97939,0.13849,0.17041,0.5982,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,3600.24,0.31066,0.36179,0.8863,0.98263,0.98316,0.9933,0.97956,0.13605,0.16954,0.59759,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,3619.08,0.31263,0.3593,0.88899,0.9837,0.98179,0.99331,0.97996,0.13608,0.16938,0.59742,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,3637.8,0.30961,0.35819,0.88698,0.98429,0.98168,0.99331,0.98029,0.1347,0.16765,0.59726,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,3656.64,0.30923,0.35472,0.88848,0.98421,0.98175,0.99337,0.98094,0.13333,0.16536,0.5965,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,3675.5,0.31037,0.35769,0.88749,0.98436,0.98129,0.99337,0.9808,0.13233,0.16467,0.59628,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,3694.24,0.30927,0.36889,0.88832,0.98401,0.98176,0.99338,0.98101,0.13169,0.16411,0.59608,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,3713.11,0.31138,0.3625,0.88846,0.98447,0.98203,0.99347,0.98133,0.13133,0.16289,0.59539,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,3731.93,0.30867,0.35286,0.88758,0.98426,0.98411,0.99358,0.98178,0.12986,0.16028,0.59462,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,3750.78,0.30325,0.35364,0.88466,0.98416,0.98482,0.99365,0.98218,0.1289,0.15961,0.59406,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,3769.67,0.30278,0.34606,0.88577,0.98432,0.98506,0.99368,0.98219,0.12867,0.15912,0.59394,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,3788.51,0.30522,0.35565,0.88666,0.98387,0.98614,0.99372,0.98237,0.12774,0.15766,0.59393,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,3807.29,0.30433,0.34899,0.88613,0.98482,0.98546,0.99373,0.98245,0.12745,0.15726,0.59404,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,3826.1,0.30564,0.35595,0.88401,0.9852,0.98576,0.99376,0.9823,0.12713,0.15715,0.5939,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,3844.84,0.29685,0.34453,0.88095,0.98556,0.98628,0.99383,0.9825,0.12631,0.15566,0.59355,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,3863.66,0.29689,0.34952,0.8819,0.98638,0.98623,0.99387,0.98259,0.12685,0.15485,0.59333,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,3882.35,0.30401,0.34563,0.88809,0.98623,0.98645,0.9939,0.98272,0.12683,0.15385,0.5928,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,3901.23,0.30072,0.34727,0.88636,0.98627,0.98642,0.99391,0.98289,0.12639,0.15287,0.59262,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,3919.99,0.29734,0.34481,0.88382,0.98603,0.98697,0.99395,0.98312,0.12563,0.15093,0.59228,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,3938.82,0.29912,0.34395,0.88368,0.98661,0.9875,0.99398,0.98349,0.12571,0.1499,0.59211,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,3957.73,0.29152,0.34552,0.88092,0.98622,0.98797,0.99402,0.98359,0.12524,0.14919,0.59195,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,3976.45,0.2963,0.34224,0.88218,0.98735,0.98709,0.99408,0.98372,0.12427,0.14759,0.59148,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,3995.28,0.28709,0.33559,0.87689,0.98685,0.9888,0.99412,0.98401,0.12371,0.14689,0.59117,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,4014.07,0.28847,0.33925,0.87703,0.98741,0.98738,0.99414,0.98428,0.12283,0.14561,0.5908,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,4032.79,0.28795,0.33423,0.87649,0.9863,0.98931,0.99416,0.98431,0.1224,0.14515,0.59049,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,4051.67,0.29296,0.33804,0.8813,0.98656,0.98994,0.99418,0.98436,0.12149,0.14441,0.5904,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,4070.52,0.29279,0.33713,0.87954,0.98724,0.98936,0.99421,0.98445,0.1213,0.14325,0.59019,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,4089.31,0.28914,0.32641,0.88163,0.98782,0.9892,0.99424,0.9846,0.12117,0.14233,0.59002,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,4108.11,0.28092,0.33114,0.87228,0.98897,0.98805,0.99424,0.98479,0.12034,0.14141,0.58987,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,4127.01,0.28756,0.32721,0.87827,0.98832,0.98894,0.99425,0.98494,0.11949,0.14022,0.58955,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,4145.86,0.28679,0.33366,0.87846,0.98852,0.98915,0.99426,0.98503,0.11933,0.13979,0.58946,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,4164.65,0.28783,0.33349,0.87892,0.9889,0.98848,0.99427,0.98537,0.11932,0.14012,0.58907,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,4183.5,0.28356,0.33006,0.87605,0.98922,0.98883,0.99429,0.98553,0.11951,0.13996,0.58901,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,4202.31,0.28522,0.32612,0.87892,0.98953,0.98859,0.99431,0.98564,0.11921,0.13957,0.5887,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,4221.06,0.28254,0.33359,0.87739,0.98852,0.98999,0.99435,0.98565,0.11865,0.13876,0.58848,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,4239.86,0.28666,0.33039,0.8791,0.98919,0.99015,0.99438,0.98587,0.11811,0.13782,0.58826,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,4258.66,0.27981,0.32406,0.87511,0.98955,0.98995,0.99439,0.98631,0.11784,0.13762,0.58804,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,4277.39,0.27798,0.32578,0.87265,0.98987,0.99001,0.9944,0.98651,0.11737,0.13698,0.58785,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,4296.14,0.28011,0.32253,0.87358,0.99065,0.98972,0.99441,0.98633,0.11706,0.13647,0.58769,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,4315.04,0.27293,0.31807,0.87127,0.99125,0.98965,0.99443,0.98641,0.11723,0.13615,0.58771,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,4333.81,0.28364,0.33303,0.87642,0.99106,0.98938,0.99444,0.98656,0.1169,0.13577,0.58753,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,4352.62,0.27382,0.31609,0.87337,0.99154,0.98916,0.99445,0.98651,0.11643,0.13495,0.58738,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,4371.45,0.27728,0.32077,0.87406,0.99115,0.98917,0.99446,0.98666,0.11636,0.13499,0.58727,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,4390.26,0.27138,0.32232,0.86959,0.99118,0.98965,0.99448,0.98675,0.11576,0.13461,0.58691,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,4409.06,0.2718,0.31745,0.87276,0.99036,0.99064,0.99449,0.98688,0.11502,0.13422,0.58656,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,4427.86,0.27483,0.32472,0.87507,0.99092,0.99064,0.9945,0.98692,0.11424,0.13353,0.5863,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,4446.64,0.27515,0.32257,0.87345,0.99165,0.99003,0.99452,0.98698,0.11364,0.13275,0.58614,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,4465.53,0.27266,0.31696,0.87315,0.99173,0.99058,0.99453,0.987,0.11306,0.13219,0.58594,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,4484.34,0.2726,0.3125,0.8728,0.99133,0.9911,0.99455,0.98705,0.11278,0.1317,0.58569,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,4503.15,0.26869,0.31302,0.87211,0.99174,0.9906,0.99455,0.98729,0.1124,0.13154,0.58543,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,4522.03,0.26633,0.30938,0.86709,0.99165,0.99085,0.99456,0.98725,0.11164,0.13108,0.58511,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,4540.72,0.26809,0.31374,0.87257,0.99214,0.99037,0.99457,0.98728,0.11145,0.13092,0.58482,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,4559.52,0.27705,0.31649,0.87713,0.99149,0.99098,0.99458,0.98752,0.11147,0.13089,0.58469,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,4578.34,0.266,0.30658,0.86952,0.99149,0.99098,0.99459,0.98777,0.11107,0.13064,0.58449,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,4597.24,0.26421,0.31197,0.87124,0.99147,0.9909,0.99461,0.9878,0.11069,0.13045,0.58432,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,4615.98,0.27114,0.31299,0.87035,0.99149,0.99089,0.9946,0.98788,0.11049,0.13069,0.58415,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,4634.97,0.26406,0.30518,0.87179,0.99165,0.99099,0.99461,0.98796,0.11031,0.13038,0.58394,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,4653.74,0.25845,0.30651,0.86652,0.99182,0.99108,0.99461,0.98803,0.11014,0.13005,0.58376,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,4672.64,0.26164,0.30789,0.86498,0.99199,0.99125,0.99463,0.98812,0.10971,0.12946,0.58359,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,4691.43,0.26311,0.30249,0.86935,0.9919,0.9912,0.99463,0.98817,0.10935,0.12913,0.58338,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,4710.26,0.2622,0.30748,0.86794,0.9921,0.99125,0.99464,0.98824,0.10912,0.12901,0.58322,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,4729.02,0.25653,0.29842,0.86835,0.99249,0.99056,0.99465,0.98829,0.10906,0.12859,0.58308,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,4747.8,0.25458,0.29801,0.86305,0.99167,0.9915,0.99466,0.98839,0.10864,0.12808,0.5829,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,4766.54,0.25618,0.30288,0.86804,0.99167,0.99187,0.99467,0.98842,0.10826,0.12735,0.58283,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,4785.29,0.26076,0.30328,0.8688,0.99122,0.99226,0.99467,0.98865,0.108,0.12696,0.58271,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,4804.09,0.25568,0.2969,0.86602,0.99127,0.99224,0.99468,0.98867,0.108,0.12671,0.58263,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,4822.89,0.25662,0.29385,0.86654,0.99122,0.9925,0.99468,0.98871,0.10786,0.12645,0.58259,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,4841.78,0.25696,0.29461,0.86514,0.99119,0.99247,0.99468,0.98874,0.10791,0.12592,0.58254,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,4860.66,0.2566,0.3012,0.86609,0.99104,0.99239,0.99469,0.98883,0.10793,0.1258,0.58242,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,4879.43,0.24681,0.28743,0.8598,0.99119,0.99242,0.99469,0.98886,0.10787,0.12554,0.58233,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,4898.27,0.24902,0.29251,0.8632,0.99152,0.9925,0.9947,0.9889,0.10795,0.12555,0.58218,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,4917.08,0.24866,0.29055,0.86433,0.99197,0.99185,0.9947,0.98894,0.10779,0.12532,0.58205,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,4935.89,0.25271,0.29219,0.8658,0.99234,0.99203,0.99471,0.98898,0.10762,0.12503,0.58194,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,4954.72,0.24803,0.28808,0.86016,0.99224,0.99245,0.99472,0.98902,0.10735,0.12478,0.58182,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,4973.6,0.24209,0.28259,0.86061,0.9924,0.99273,0.99472,0.98909,0.1072,0.12465,0.58168,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,4992.46,0.2517,0.29183,0.86305,0.99248,0.99247,0.99473,0.98911,0.10716,0.1246,0.58161,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,5011.26,0.24426,0.28861,0.86235,0.99256,0.99241,0.99473,0.98911,0.10698,0.12433,0.58148,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,5030.13,0.24692,0.28676,0.86332,0.99249,0.9926,0.99474,0.98918,0.10688,0.12408,0.58134,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,5048.93,0.25061,0.28844,0.86645,0.99256,0.99242,0.99474,0.98942,0.10655,0.12379,0.58118,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,5067.78,0.24463,0.28602,0.86269,0.99273,0.99249,0.99475,0.98945,0.10612,0.12342,0.58102,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,5086.54,0.23941,0.28058,0.8598,0.99289,0.9926,0.99475,0.98947,0.10587,0.12311,0.58088,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,5105.45,0.24128,0.28353,0.85972,0.99281,0.99274,0.99475,0.98953,0.10555,0.12269,0.58077,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,5124.22,0.23942,0.27833,0.85883,0.99289,0.99289,0.99476,0.98957,0.10529,0.12239,0.58056,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
264,5143.1,0.24081,0.28215,0.8598,0.99298,0.99282,0.99476,0.98959,0.10486,0.12196,0.5804,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321,0.003963,0.001321
265,5161.89,0.24382,0.28913,0.8619,0.99301,0.9928,0.99477,0.98967,0.10459,0.1217,0.58024,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
266,5180.71,0.23399,0.27255,0.85507,0.99297,0.99285,0.99477,0.98966,0.10422,0.12125,0.58013,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255,0.003765,0.001255
267,5199.5,0.23914,0.28207,0.85878,0.99297,0.99264,0.99478,0.98971,0.10407,0.12109,0.57999,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222,0.003666,0.001222
268,5218.32,0.23749,0.28237,0.85895,0.99322,0.99246,0.99478,0.98995,0.10396,0.12099,0.57985,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
269,5237.17,0.24099,0.27876,0.86005,0.99301,0.99254,0.99478,0.98997,0.10372,0.12068,0.57972,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156,0.003468,0.001156
270,5255.94,0.23846,0.28297,0.86092,0.99309,0.9923,0.99478,0.99,0.10358,0.12072,0.57957,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123,0.003369,0.001123
271,5274.86,0.23949,0.27641,0.86185,0.99314,0.99227,0.99478,0.99002,0.10335,0.12066,0.57944,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
272,5293.71,0.23038,0.27462,0.85579,0.99314,0.99235,0.99478,0.99005,0.10317,0.12028,0.57936,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057,0.003171,0.001057
273,5312.51,0.2381,0.28374,0.86075,0.99323,0.99234,0.99479,0.99004,0.10303,0.12015,0.57923,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024,0.003072,0.001024
274,5331.32,0.23785,0.27866,0.8586,0.99326,0.99251,0.9948,0.99008,0.10301,0.12007,0.5791,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
275,5350.06,0.23263,0.27409,0.8575,0.99336,0.99252,0.9948,0.99008,0.1029,0.11997,0.57898,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958,0.002874,0.000958
276,5368.93,0.22951,0.27588,0.85337,0.99373,0.99259,0.99482,0.99014,0.10302,0.12003,0.57885,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925,0.002775,0.000925
277,5387.81,0.23282,0.27179,0.85656,0.99397,0.99259,0.99482,0.99013,0.10273,0.11982,0.57872,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
278,5406.6,0.23458,0.27132,0.85659,0.99331,0.99269,0.99482,0.99016,0.10244,0.11966,0.57859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,5425.3,0.22524,0.26669,0.85231,0.99367,0.99268,0.99482,0.99022,0.10217,0.11929,0.57849,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,5444.16,0.22855,0.26917,0.85542,0.99378,0.99268,0.99482,0.99025,0.1019,0.119,0.57838,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,5462.85,0.22889,0.26415,0.85727,0.99392,0.9926,0.99483,0.99027,0.10171,0.11881,0.57829,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,5481.72,0.22993,0.27278,0.85481,0.99387,0.9926,0.99483,0.99031,0.1014,0.11863,0.57815,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,5500.49,0.22602,0.2694,0.85616,0.99383,0.99261,0.99484,0.99032,0.10119,0.11837,0.57804,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
